country_code,country,measure_code,measure,unit_code,unit,market_type_code,market_type,pharmaceutical_code,pharmaceutical,year,value,obs_status,obs_status2,obs_status3,unit_multiplier,decimals
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2023,20.9,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2024,22.4,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2000,17.1,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2001,17.9,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2002,18.6,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2003,20.4,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2004,22.6,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2005,24.4,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2006,26.7,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2007,29.7,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2008,32,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2009,34.1,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2010,36.8,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2011,41.8,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2012,45.9,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2013,46.6,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2014,47.4,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2015,48.4,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2016,48.9,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2017,49.9,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2018,53.6,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2019,56.2,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2020,56.4,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2021,57.1,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2022,57.7,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2023,58.4,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,COMMUNITY,Community pharmacy market,_Z,Not applicable,2024,58.5,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2000,10.2,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2001,10.7,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2002,11,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2003,11.7,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2004,11.3,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2005,11.8,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2006,12,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2007,10.8,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2008,10,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2009,8.9,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2010,10.2,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2011,9.6,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2012,8.9,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2013,7.8,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2014,7.4,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2015,6.7,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2016,6.1,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2017,5.4,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2018,4.7,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2019,4.1,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2020,4.1,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2021,3.8,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2022,3.9,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2023,3.6,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2024,3.7,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2000,17.7,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2001,17.6,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2002,18,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2003,21.8,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2004,22,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2005,22.7,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2006,23.3,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2007,24.5,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2008,25.1,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2009,25.7,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2010,28.2,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2011,30.2,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2012,31.8,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2013,32.3,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2014,32.9,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2015,32.1,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2016,32.3,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2017,31.8,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2018,30.7,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2019,29.6,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2020,28.4,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2021,29.7,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2022,28.6,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2023,26.5,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2024,27.2,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2000,7.7,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2001,8.5,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2002,9,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2003,10.1,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2004,11.7,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2005,12.4,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2006,13.4,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2007,14.8,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2008,15.5,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2009,15.8,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2010,16.6,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2011,17.7,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2012,19.8,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2013,20.7,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2014,21.7,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2015,22,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2016,20.7,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2017,20.2,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2018,21.4,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2019,22.3,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2020,22.2,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2021,20.8,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2022,21.2,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2023,21.9,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2024,23.7,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2000,17.3,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2001,18.3,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2002,19.1,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2003,20.8,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2004,23.2,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2005,25.1,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2006,27.6,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2007,30.8,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2008,33.3,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2009,35.7,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2010,38.5,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2011,43.8,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2012,48.3,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2013,49.1,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2014,50,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2015,50.8,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2016,51.2,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2017,52.2,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2018,56,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2019,58.5,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2020,58.3,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2021,59.1,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2022,59.8,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2023,60.6,,,,0,
SWE,Sweden,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2024,61.1,,,,0,
CHE,Switzerland,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2000,2.4,,,,0,
CHE,Switzerland,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2001,3.3,,,,0,
CHE,Switzerland,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2002,3.7,,,,0,
CHE,Switzerland,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2003,4.8,,,,0,
CHE,Switzerland,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2004,5.9,,,,0,
CHE,Switzerland,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2005,8,,,,0,
CHE,Switzerland,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2006,11.5,,,,0,
CHE,Switzerland,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2007,11.4,,,,0,
CHE,Switzerland,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2008,11.6,,,,0,
CHE,Switzerland,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2009,11.6,,,,0,
